2022-07-12 10:52:25,546 [main] DEBUG [o.s.c.annotation.ClassPathBeanDefinitionScanner] ClassPathScanningCandidateComponentProvider.java:435 - Identified candidate component class: URL [jar:file:/D:/m4/io/springfox/springfox-spring-web/3.0.0/springfox-spring-web-3.0.0.jar!/springfox/documentation/spring/web/readers/operation/OperationTagsReader.class]
2022-07-12 10:52:25,547 [main] DEBUG [o.s.c.annotation.ClassPathBeanDefinitionScanner] ClassPathScanningCandidateComponentProvider.java:435 - Identified candidate component class: URL [jar:file:/D:/m4/io/springfox/springfox-spring-web/3.0.0/springfox-spring-web-3.0.0.jar!/springfox/documentation/spring/web/readers/operation/ApiOperationReader.class]
2022-07-12 10:52:25,547 [main] DEBUG [o.s.c.annotation.ClassPathBeanDefinitionScanner] ClassPathScanningCandidateComponentProvider.java:435 - Identified candidate component class: URL [jar:file:/D:/m4/io/springfox/springfox-spring-web/3.0.0/springfox-spring-web-3.0.0.jar!/springfox/documentation/spring/web/readers/operation/DefaultOperationReader.class]
2022-07-12 10:52:25,547 [main] DEBUG [o.s.c.annotation.ClassPathBeanDefinitionScanner] ClassPathScanningCandidateComponentProvider.java:435 - Identified candidate component class: URL [jar:file:/D:/m4/io/springfox/springfox-spring-web/3.0.0/springfox-spring-web-3.0.0.jar!/springfox/documentation/spring/web/readers/operation/OperationParameterRequestConditionReader.class]
2022-07-12 10:52:25,548 [main] DEBUG [o.s.c.annotation.ClassPathBeanDefinitionScanner] ClassPathScanningCandidateComponentProvider.java:435 - Identified candidate component class: URL [jar:file:/D:/m4/io/springfox/springfox-spring-web/3.0.0/springfox-spring-web-3.0.0.jar!/springfox/documentation/spring/web/readers/operation/OperationParameterHeadersConditionReader.class]
2022-07-12 10:52:25,548 [main] DEBUG [o.s.c.annotation.ClassPathBeanDefinitionScanner] ClassPathScanningCandidateComponentProvider.java:435 - Identified candidate component class: URL [jar:file:/D:/m4/io/springfox/springfox-spring-web/3.0.0/springfox-spring-web-3.0.0.jar!/springfox/documentation/spring/web/readers/operation/ContentParameterAggregator.class]
2022-07-12 10:52:25,548 [main] DEBUG [o.s.c.annotation.ClassPathBeanDefinitionScanner] ClassPathScanningCandidateComponentProvider.java:435 - Identified candidate component class: URL [jar:file:/D:/m4/io/springfox/springfox-spring-web/3.0.0/springfox-spring-web-3.0.0.jar!/springfox/documentation/spring/web/readers/operation/OperationResponseClassReader.class]
2022-07-12 10:52:25,548 [main] DEBUG [o.s.c.annotation.ClassPathBeanDefinitionScanner] ClassPathScanningCandidateComponentProvider.java:435 - Identified candidate component class: URL [jar:file:/D:/m4/io/springfox/springfox-spring-web/3.0.0/springfox-spring-web-3.0.0.jar!/springfox/documentation/spring/web/readers/operation/CachingOperationNameGenerator.class]
2022-07-12 10:52:25,550 [main] DEBUG [o.s.c.annotation.ClassPathBeanDefinitionScanner] ClassPathScanningCandidateComponentProvider.java:435 - Identified candidate component class: URL [jar:file:/D:/m4/io/springfox/springfox-spring-web/3.0.0/springfox-spring-web-3.0.0.jar!/springfox/documentation/spring/web/readers/parameter/ParameterMultiplesReader.class]
2022-07-12 10:52:25,550 [main] DEBUG [o.s.c.annotation.ClassPathBeanDefinitionScanner] ClassPathScanningCandidateComponentProvider.java:435 - Identified candidate component class: URL [jar:file:/D:/m4/io/springfox/springfox-spring-web/3.0.0/springfox-spring-web-3.0.0.jar!/springfox/documentation/spring/web/readers/parameter/ModelAttributeParameterExpander.class]
2022-07-12 10:52:25,551 [main] DEBUG [o.s.c.annotation.ClassPathBeanDefinitionScanner] ClassPathScanningCandidateComponentProvider.java:435 - Identified candidate component class: URL [jar:file:/D:/m4/io/springfox/springfox-spring-web/3.0.0/springfox-spring-web-3.0.0.jar!/springfox/documentation/spring/web/readers/parameter/ParameterTypeReader.class]
2022-07-12 10:52:25,551 [main] DEBUG [o.s.c.annotation.ClassPathBeanDefinitionScanner] ClassPathScanningCandidateComponentProvider.java:435 - Identified candidate component class: URL [jar:file:/D:/m4/io/springfox/springfox-spring-web/3.0.0/springfox-spring-web-3.0.0.jar!/springfox/documentation/spring/web/readers/parameter/ParameterRequiredReader.class]
